2010/5/4,23,24.45,25.6,2018/6/1,29.28,1442171,1393692,2018/6/1,13.18,9461977,9474967,2018/6/1,74.22,141004,134887,2018/6/1,18.7199,79342,117559
2010/5/5,24.15,25.45,26.4,2018/5/31,30.56,1899442,1356212,2018/5/31,12.93,12353802,9378223,2018/5/31,72.83,123385,135205,2018/5/31,19.09,108212,123669
2010/5/6,29.2,29.1,29.3,2018/5/30,30.16,1272586,1301130,2018/5/30,12.99,9859179,9080419,2018/5/30,72.91,193808,133818,2018/5/30,19.02,153193,122826
2010/5/7,32.95,30.95,30.9,2018/5/29,31.71,3049790,1273954,2018/5/29,12.7,20800994,8744059,2018/5/29,73.41,280114,124004,2018/5/29,18.88,260073,118775
2010/5/10,27.45,27.05,27.85,2018/5/25,28.29,1017930,1115790,2018/5/25,13.5,7623998,7761212,2018/5/25,75.23,67456,107163,2018/5/25,18.44,60862,107850
2010/5/11,27.1,27.05,27.6,2018/5/24,27.93,1710894,1108850,2018/5/24,13.59,10940773,7798371,2018/5/24,75.41,88243,106945,2018/5/24,18.46,60686,109551
2010/5/12,25.05,25.8,26.4,2018/5/23,28.09,1046224,1104821,2018/5/23,13.55,8126838,8173546,2018/5/23,75.69,90464,107203,2018/5/23,18.42,78791,117052
2010/5/13,25.85,26.4,26.75,2018/5/22,28.61,888630,1099780,2018/5/22,13.46,4721262,8108184,2018/5/22,74.74,122190,111036,2018/5/22,18.63,83576,121519
2010/5/14,30.1,28.75,28.75,2018/5/21,28.27,1168708,1120868,2018/5/21,13.51,8098514,8223582,2018/5/21,75.64,170989,112142,2018/5/21,18.36,112182,121732
2010/5/17,30.3,29,29.2,2018/5/18,29.19,993285,1126735,2018/5/18,13.33,6996717,8201020,2018/5/18,74.05,93738,106852,2018/5/18,18.82,74932,123909
2010/5/18,32.7,30.95,30.9,2018/5/17,28.81,1097358,1153709,2018/5/17,13.41,7348741,8335892,2018/5/17,74.61,101828,105198,2018/5/17,18.58,104894,123705
2010/5/19,31.65,32.05,31.15,2018/5/16,29.57,1115793,1143938,2018/5/16,13.21,8201046,8513232,2018/5/16,74.21,104307,104221,2018/5/16,18.76,164847,124277
2010/5/20,35.95,35.7,34,2018/5/15,30.67,1971002,1190112,2018/5/15,12.99,13943977,8607981,2018/5/15,73.17,187417,104417,2018/5/15,18.99,159780,124430
2010/5/21,35.75,35.7,34.1,2018/5/14,28.64,1212655,1220203,2018/5/14,13.48,7386376,8943515,2018/5/14,75.42,96800,102789,2018/5/14,18.51,120203,127496
2010/5/24,35.1,35.1,33.65,2018/5/11,29.62,1018914,1204267,2018/5/11,13.27,6260306,9069988,2018/5/11,73.87,161556,101005,2018/5/11,18.93,141810,129926
2010/5/25,33.75,34.1,32.7,2018/5/10,30.11,879962,1239663,2018/5/10,13.18,8010823,9517369,2018/5/10,73.3,145774,94848,2018/5/10,18.99,170992,127306
2010/5/26,32.8,33.3,32.15,2018/5/9,31.52,1073217,1261163,2018/5/9,12.87,7886741,9634611,2018/5/9,71.1,102585,94280,2018/5/9,19.65,95574,129013
2010/5/27,29.65,30.95,30.35,2018/5/8,32.89,864946,1316265,2018/5/8,12.58,4813781,10058597,2018/5/8,69.82,46593,95012,2018/5/8,20.02,92429,135757
2010/5/28,30.4,31.3,30.55,2018/5/7,32.99,677334,1375216,2018/5/7,12.57,6058288,10358246,2018/5/7,69.86,27505,102966,2018/5/7,20,96198,147455
2010/5/31,30.4,31.3,30.55,2018/5/4,33.2,913827,1427498,2018/5/4,12.53,8181380,10717901,2018/5/4,69.84,64193,106834,2018/5/4,19.99,86364,153677
2010/6/1,32.55,32.65,31.8,2018/5/3,34.27,1650460,1469784,2018/5/3,12.33,16568398,10845225,2018/5/3,68.5,92100,109797,2018/5/3,20.05,173212,155563
2010/6/2,29.85,31,30.6,2018/5/2,33.61,970609,1468753,2018/5/2,12.47,7146406,10266199,2018/5/2,69.05,147965,107305,2018/5/2,20.14,145788,155456
2010/6/3,29.6,30.7,30.35,2018/5/1,33.83,1204948,1511315,2018/5/1,12.44,6452237,10194769,2018/5/1,69.06,138773,100981,2018/5/1,20.25,86769,153235
2010/6/4,33.55,32.8,32.25,2018/4/30,34.33,1256707,1602984,2018/4/30,12.33,7760086,10429449,2018/4/30,68.23,91643,94902,2018/4/30,20.47,144845,163975
2010/6/7,35.45,34.1,33.15,2018/4/27,34.29,1397898,1659828,2018/4/27,12.35,9019787,10535660,2018/4/27,68.13,68930,92410,2018/4/27,20.52,71874,163234
2010/6/8,33.45,32.95,32.2,2018/4/26,34.97,950796,1781045,2018/4/26,12.25,10008849,10986255,2018/4/26,67.69,87167,93201,2018/4/26,20.6,113471,172826
2010/6/9,33.4,33.35,32.65,2018/4/25,36.77,1808401,1797280,2018/4/25,11.93,9622282,10939531,2018/4/25,66.05,107258,90772,2018/4/25,21.1,167145,189864
2010/6/10,30.65,31.55,31.3,2018/4/24,36.49,2422377,1883263,2018/4/24,11.99,18976992,11388295,2018/4/24,67.03,163000,93313,2018/4/24,20.84,205771,202536
2010/6/11,29.3,30.9,30.8,2018/4/23,34.67,973613,1907239,2018/4/23,12.3,9283465,11128423,2018/4/23,67.83,70028,87512,2018/4/23,20.6,156651,207948
2010/6/14,30.3,30.55,31.4,2018/4/20,35.06,1549848,2117199,2018/4/20,12.24,12971022,12079291,2018/4/20,67.55,69199,90852,2018/4/20,20.67,102511,211412
2010/6/15,28.55,29.2,30.25,2018/4/19,34.06,1202458,2192543,2018/4/19,12.42,9769449,12305103,2018/4/19,68.15,137255,89440,2018/4/19,20.49,196588,219708
2010/6/16,27.8,28.95,30,2018/4/18,33.55,1899752,2401907,2018/4/18,12.53,14246539,12849031,2018/4/18,68.37,113575,92698,2018/4/18,20.43,196742,237160
2010/6/17,27.3,28.6,29.7,2018/4/17,33.43,1749205,2511994,2018/4/17,12.55,9308511,13024055,2018/4/17,67.48,165902,93364,2018/4/17,20.71,267902,250659
2010/6/18,26.85,28,29.3,2018/4/16,35.56,1461564,2627497,2018/4/16,12.16,11453109,13409969,2018/4/16,66.02,85526,91056,2018/4/16,21.14,189521,248949
2010/6/21,27.1,28.15,29.5,2018/4/13,37.44,1548116,2866766,2018/4/13,11.89,10091241,14448765,2018/4/13,64.36,108635,95332,2018/4/13,21.73,114657,252709
2010/6/22,28.4,29,30.3,2018/4/12,38.87,1634998,3069782,2018/4/12,11.66,7883008,16085863,2018/4/12,63.23,54717,95128,2018/4/12,22.15,171598,259500
2010/6/23,28.75,29.55,30.7,2018/4/11,40.53,1609037,3180545,2018/4/11,11.41,6074963,16669417,2018/4/11,61.85,53112,97062,2018/4/11,22.62,112476,259509
2010/6/24,30.65,30.8,31.85,2018/4/10,40.21,2579991,3202636,2018/4/10,11.48,9972433,16987304,2018/4/10,62.96,47576,100822,2018/4/10,22.2,247878,261858
2010/6/25,29.75,30.35,31.75,2018/4/9,41.25,2109364,3288458,2018/4/9,11.31,9353247,18213532,2018/4/9,62.06,54272,111324,2018/4/9,22.52,133727,266786
2010/6/28,30.15,31.05,32.45,2018/4/6,41.24,3216158,3238774,2018/4/6,11.38,15778719,18138358,2018/4/6,62.03,80799,112046,2018/4/6,22.26,215757,269663
2010/6/29,33.5,33.45,34.75,2018/4/5,38.81,1194322,3119439,2018/4/5,11.69,9307985,17781702,2018/4/5,63.67,50721,112152,2018/4/5,21.99,369039,262343
2010/6/30,33.9,34.15,35.15,2018/4/4,40.31,3098134,3172661,2018/4/4,11.49,16353747,18133884,2018/4/4,63.12,145385,113391,2018/4/4,22.18,357228,250499
2010/7/1,33.35,34.15,35.3,2018/4/3,40.98,2782027,3071413,2018/4/3,11.39,15078910,17998854,2018/4/3,62.94,75980,116479,2018/4/3,22.26,286952,236415
2010/7/2,32.05,33.4,34.95,2018/4/2,42.87,4123006,2973738,2018/4/2,11.15,23546484,18150790,2018/4/2,62.17,120132,129001,2018/4/2,22.53,208601,234123
2010/7/5,32.05,33.4,34.95,2018/3/29,39.15,2680010,2808379,2018/3/29,11.74,16358194,17861328,2018/3/29,63.91,48006,133448,2018/3/29,21.91,226952,230019
2010/7/6,29.8,31.9,34.05,2018/3/28,42.15,4342920,2712935,2018/3/28,11.29,17928380,17833680,2018/3/28,61.95,186129,135904,2018/3/28,22.7,458364,228645
2010/7/7,27.6,30.05,32.35,2018/3/27,41.25,3551062,2569083,2018/3/27,11.41,16871888,17583284,2018/3/27,62.97,123571,130012,2018/3/27,22.2,399235,227105
2010/7/8,27.05,29.5,31.8,2018/3/26,38.19,3481745,2458087,2018/3/26,11.83,15097230,17389466,2018/3/26,66.24,131275,125403,2018/3/26,21.24,242257,207715
2010/7/9,26.55,29.05,31.2,2018/3/23,41.4,5050599,2407410,2018/3/23,11.41,27035048,17304758,2018/3/23,63.9,149664,121370,2018/3/23,21.97,245921,205514
2010/7/12,25.85,28.35,30.9,2018/3/22,39.19,4593356,2271516,2018/3/22,11.69,34647708,16754236,2018/3/22,65.83,105583,125933,2018/3/22,21.33,216511,208367
2010/7/13,28.15,30.45,31.45,2018/3/21,34.67,3296436,2261202,2018/3/21,12.53,16636325,16825666,2018/3/21,68.25,83718,141247,2018/3/21,20.62,171739,214363
2010/7/14,28.95,31.1,32.1,2018/3/20,35.07,1940411,2204036,2018/3/20,12.47,10843252,16979134,2018/3/20,67.92,109514,144376,2018/3/20,20.72,147707,218769
2010/7/15,29.3,31.45,32.4,2018/3/19,35.82,3867313,2258097,2018/3/19,12.3,28365860,18300078,2018/3/19,68.03,205105,146890,2018/3/19,20.67,321800,230557
2010/7/16,30.6,32.8,33.75,2018/3/16,32.77,1364110,2119129,2018/3/16,12.91,8225653,17347562,2018/3/16,69.63,65103,142672,2018/3/16,20.19,176884,218592
2010/7/19,30.3,32.5,33.5,2018/3/15,33.31,1426135,2172716,2018/3/15,12.78,10428875,17861264,2018/3/15,68.97,82387,147212,2018/3/15,20.39,105956,225614
2010/7/20,28.5,31.2,32.4,2018/3/14,34.37,1992652,2240525,2018/3/14,12.62,14590695,18326920,2018/3/14,67.8,69319,145835,2018/3/14,20.76,191377,230763
2010/7/21,28.85,31.45,32.55,2018/3/13,33.7,1579412,2323174,2018/3/13,12.74,14328300,18754566,2018/3/13,68.88,191706,151587,2018/3/13,20.48,145966,233554
2010/7/22,27.3,30.2,31.4,2018/3/12,32.99,1316908,2421867,2018/3/12,12.85,17357966,18784092,2018/3/12,69.64,263809,147702,2018/3/12,20.26,252581,249824
2010/7/23,26.6,29.6,31,2018/3/9,31.67,1642611,2603313,2018/3/9,13.23,19204536,18984328,2018/3/9,71.06,186825,142412,2018/3/9,19.84,147038,247330
2010/7/26,25.55,28.75,30.2,2018/3/8,34.4,1248358,2628682,2018/3/8,12.64,15943480,19198180,2018/3/8,68,84845,139080,2018/3/8,20.77,206340,255160
2010/7/27,25.45,28.45,29.9,2018/3/7,35.73,2185131,2847662,2018/3/7,12.41,14172437,19656670,2018/3/7,67.29,97757,141172,2018/3/7,20.99,435257,262231
2010/7/28,25.75,28.8,29.8,2018/3/6,36.14,1886119,2950224,2018/3/6,12.37,13964637,19719192,2018/3/6,67.61,54436,143849,2018/3/6,20.84,108388,252724
2010/7/29,25.75,28.75,29.9,2018/3/5,35.87,2721597,3039365,2018/3/5,12.41,13826595,20885104,2018/3/5,68.23,70776,156867,2018/3/5,20.69,209241,271088
2010/7/30,25.45,28.6,29.75,2018/3/2,37.62,3012194,3096546,2018/3/2,12.11,18777220,23057546,2018/3/2,66.8,218107,168696,2018/3/2,21.11,288713,293333
2010/8/2,23.85,27.15,28.45,2018/3/1,39.18,4438642,3502215,2018/3/1,11.87,35719172,24720946,2018/3/1,66.26,335303,175972,2018/3/1,21.27,306460,342176
2010/8/3,24.1,27.5,28.75,2018/2/28,36.69,2438948,3712662,2018/2/28,12.23,18938324,24795206,2018/2/28,68.5,130642,185861,2018/2/28,20.64,237821,449694
2010/8/4,23.75,27.35,28.75,2018/2/27,35.12,2751323,4228212,2018/2/27,12.39,30657430,26471664,2018/2/27,69.98,147235,223471,2018/2/27,20.19,324538,537294
2010/8/5,23.8,27.65,29.1,2018/2/26,32.1,1782788,4717161,2018/2/26,13.65,14078104,28917400,2018/2/26,73.15,141828,235825,2018/2/26,19.39,142321,590500
2010/8/6,23.7,27.75,29.2,2018/2/23,33.49,2167926,5110302,2018/2/23,13.18,15931182,29795476,2018/2/23,71.58,133206,242063,2018/2/23,19.82,282208,623727
2010/8/9,23.1,27.4,29,2018/2/22,36.24,2443264,5184676,2018/2/22,12.22,17413720,29566382,2018/2/22,68.93,61731,252939,2018/2/22,20.52,183195,630338
2010/8/10,23.25,27.55,29.3,2018/2/21,36.87,3232384,5177478,2018/2/21,12.05,21005392,29161170,2018/2/21,68.03,155599,260159,2018/2/21,20.87,233238,633720
2010/8/11,25.7,29.6,30.85,2018/2/20,36.39,3059805,5248290,2018/2/20,12.12,14771197,29139062,2018/2/20,69.04,133432,274481,2018/2/20,20.53,390020,649338
2010/8/12,26.15,30.05,31.25,2018/2/16,34.88,4038601,5150566,2018/2/16,12.69,20361488,29051088,2018/2/16,70.01,184462,285613,2018/2/16,20.29,215167,650725
2010/8/13,26.75,30.7,31.9,2018/2/15,34.4,2023145,4955524,2018/2/15,12.91,22412332,28065270,2018/2/15,70.21,136848,285430,2018/2/15,20.22,264493,653284
2010/8/16,26,30.35,31.6,2018/2/14,35.08,4533055,4939238,2018/2/14,12.65,22820808,27148090,2018/2/14,68.43,116214,289639,2018/2/14,20.77,312402,658689
2010/8/17,24.35,29.45,30.95,2018/2/13,39.72,3723561,4796342,2018/2/13,11.29,15110279,26207636,2018/2/13,66.94,137921,293888,2018/2/13,21.21,292656,661299
2010/8/18,29,31.1,31.35,2018/2/12,39.68,3223235,4656898,2018/2/12,11.34,31453324,25556678,2018/2/12,67.74,249708,290926,2018/2/12,21,383841,657577
2010/8/19,29.9,32.15,32.2,2018/2/9,41.41,3579313,4522024,2018/2/9,10.86,46413224,23753944,2018/2/9,65.65,248210,281436,2018/2/9,21.7,542916,647776
2010/8/20,29.6,32.25,32.25,2018/2/8,45.77,9097235,4379642,2018/2/8,9.58,43728228,21074476,2018/2/8,62.5,327237,269191,2018/2/8,22.77,1021363,628578
2010/8/23,29,32.15,32.15,2018/2/7,36.87,7595351,3951097,2018/2/7,12.33,36833072,18689748,2018/2/7,67.86,483646,257516,2018/2/7,21.11,1919236,574166
2010/8/24,29.8,32.85,32.95,2018/2/6,35.47,10172185,3621205,2018/2/6,12.24,44085188,16713905,2018/2/6,68.5,694788,241579,2018/2/6,20.41,1551823,470223
2010/8/25,29.15,32.3,32.35,2018/2/5,36.66,10085567,3122683,2018/2/5,71.82,67343448,14516058,2018/2/5,74.54,332541,220294,2018/2/5,21,1122619,412273
2010/8/26,29.55,32.5,32.75,2018/2/2,27.31,7679906,2510954,2018/2/2,105.6,27249260,10248712,2018/2/2,85.41,235403,203057,2018/2/2,18.07,640731,359169
2010/8/27,27.55,30.9,31.3,2018/2/1,24.04,3283530,2043391,2018/2/1,121.67,12494780,8587610,2018/2/1,88.95,296339,194115,2018/2/1,17.39,381373,329702
2010/8/30,28.45,31.75,32.15,2018/1/31,24.8,2335297,1911689,2018/1/31,118.11,11335537,8087942,2018/1/31,87.47,170038,182296,2018/1/31,17.71,233926,313157
2010/8/31,27.9,31.25,32.05,2018/1/30,25.38,4294562,1808169,2018/1/30,115.6,20673770,7565217,2018/1/30,86.55,370422,177165,2018/1/30,17.87,467503,307338
2010/9/1,25.8,29.75,30.75,2018/1/29,24.6,1593939,1568145,2018/1/29,119.37,13451578,6335264,2018/1/29,87.9,300425,160277,2018/1/29,17.61,410825,287623
2010/9/2,25,29.15,30.05,2018/1/26,22.93,1112980,1513438,2018/1/26,128.87,5574220,5617987,2018/1/26,89.67,181708,144912,2018/1/26,17.29,253556,269073
2010/9/3,23.6,27.85,29.05,2018/1/25,23.1,1778853,1496064,2018/1/25,127.83,8654642,5435475,2018/1/25,89.25,199989,142035,2018/1/25,17.37,345562,269375
2010/9/6,23.6,27.85,29.05,2018/1/24,22.72,2389609,1433169,2018/1/24,130,8713992,5034555,2018/1/24,90.01,179939,135844,2018/1/24,17.2,351551,257994
2010/9/7,24.45,28.6,29.6,2018/1/23,22.14,1631906,1336876,2018/1/23,133.48,5345913,4677437,2018/1/23,91.35,93498,137249,2018/1/23,16.96,236829,246392
2010/9/8,23.85,27.85,29.1,2018/1/22,21.79,1200130,1286309,2018/1/22,135.92,4412321,4540317,2018/1/22,92.94,107355,136360,2018/1/22,16.69,236830,241988
2010/9/9,23.75,27.55,28.85,2018/1/19,22.26,1443575,1242817,2018/1/19,132.77,6221206,4407599,2018/1/19,91.65,64532,132518,2018/1/19,16.93,254950,236146
2010/9/10,23.05,27,28.55,2018/1/18,22.34,2669060,1209610,2018/1/18,132.3,7957306,4238392,2018/1/18,91.62,152118,134032,2018/1/18,16.91,205178,229378
2010/9/13,21.7,25.7,27.45,2018/1/17,22.23,2646972,1064158,2018/1/17,132.84,7195421,3872937,2018/1/17,91.95,244594,126598,2018/1/17,16.87,360092,223198
2010/9/14,21.7,25.7,27.6,2018/1/16,22.76,2694350,921201,2018/1/16,129.74,11117472,3611465,2018/1/16,91.38,375509,115565,2018/1/16,16.98,682565,214261
2010/9/15,25.2,27.45,28.3,2018/1/12,21.44,909637,839203,2018/1/12,138.19,3333268,3093695,2018/1/12,93.87,73985,94622,2018/1/12,16.5,326058,186581
2010/9/16,25.1,27.6,28.45,2018/1/11,21.43,666460,884368,2018/1/11,138.21,2332719,3137070,2018/1/11,93.67,101267,95853,2018/1/11,16.55,198737,176262
2010/9/17,25.05,27.8,28.7,2018/1/10,21.56,1307998,909468,2018/1/10,137.43,4999764,3286466,2018/1/10,92.96,119064,98066,2018/1/10,16.69,133189,190619
2010/9/20,24.35,27.35,28.4,2018/1/9,21.77,782502,903066,2018/1/9,136.07,3494657,3222907,2018/1/9,91.95,93077,103356,2018/1/9,16.86,146645,203962
2010/9/21,24.45,27.4,28.4,2018/1/8,21.55,694206,935828,2018/1/8,137.55,2224478,3290341,2018/1/8,92.24,117091,105258,2018/1/8,16.8,171777,208656
2010/9/22,24.95,27.65,28.7,2018/1/5,21.83,773328,950549,2018/1/5,135.93,2692425,3451056,2018/1/5,91.42,69953,101542,2018/1/5,16.96,132579,207934
2010/9/23,25.8,28.25,29.3,2018/1/4,21.82,852380,938116,2018/1/4,135.89,2836542,3518384,2018/1/4,91.11,138560,101763,2018/1/4,17.05,258076,210550
2010/9/24,24.2,27.2,28.35,2018/1/3,21.89,835414,942272,2018/1/3,135.51,2640840,3561430,2018/1/3,91.5,107120,98808,2018/1/3,16.98,174859,206963
2010/9/27,24.35,27.25,28.3,2018/1/2,22.33,945215,954378,2018/1/2,132.58,3357223,3596723,2018/1/2,90.15,201009,97932,2018/1/2,17.22,177517,206650
2010/9/28,24.3,27.25,28.3,2017/12/29,23.15,873402,977660,2017/12/29,128.21,3289102,3674451,2017/12/29,88.65,80159,87913,2017/12/29,17.5,170763,203455
2010/9/29,24.7,27.65,28.7,2017/12/28,22.78,547757,999642,2017/12/28,130.48,2421564,3731863,2017/12/28,88.735,49735,86285,2017/12/28,17.49,149204,205939
2010/9/30,25.45,28.2,29.3,2017/12/27,23.16,945472,1050065,2017/12/27,128.39,3683093,3881837,2017/12/27,88.47,87233,86704,2017/12/27,17.55,153433,209425
2010/10/1,24.75,27.85,29,2017/12/26,23.03,487282,1087175,2017/12/26,129.09,2475484,4070801,2017/12/26,88.48,40620,85794,2017/12/26,17.53,112477,216728
2010/10/4,25.15,28.2,29.4,2017/12/22,23.03,502613,1181985,2017/12/22,129.19,3273344,4478775,2017/12/22,87.68,79092,93201,2017/12/22,17.69,226037,228806
2010/10/5,23.65,27.05,28.5,2017/12/21,22.89,1464383,1432257,2017/12/21,129.93,3350926,5298072,2017/12/21,87.36,61371,106141,2017/12/21,17.74,267367,251458
2010/10/6,23.25,26.8,28.4,2017/12/20,23.07,1587113,1427022,2017/12/20,129.04,3983884,5517657,2017/12/20,86.66,92445,108369,2017/12/20,17.91,171274,253321
2010/10/7,22.95,26.7,28.35,2017/12/19,23.14,1042955,1432703,2017/12/19,128.47,4573662,5768494,2017/12/19,86.45,134465,111060,2017/12/19,17.93,414081,255191
2010/10/8,21.95,25.7,27.55,2017/12/18,23.04,1211970,1468611,2017/12/18,129.24,4046373,5772768,2017/12/18,86.33,198403,106808,2017/12/18,17.95,333337,236080
2010/10/11,21.3,25.1,27.05,2017/12/15,23.36,1273933,1441288,2017/12/15,127.36,4506174,5695689,2017/12/15,84.81,121618,98102,2017/12/15,18.27,217063,219626
2010/10/12,20.65,24.25,26.3,2017/12/14,24.18,915015,1377150,2017/12/14,123.33,4635199,5516739,2017/12/14,83.7,61350,93180,2017/12/14,18.56,160941,212257
2010/10/13,20.65,23.55,25.6,2017/12/13,24.29,586839,1383896,2017/12/13,122.68,3702349,5513952,2017/12/13,83.26,73258,94187,2017/12/13,18.64,171828,210250
2010/10/14,21.55,24.2,26.1,2017/12/12,24.38,914715,1449966,2017/12/12,122.28,3482224,5606705,2017/12/12,82.66,94240,99936,2017/12/12,18.76,204263,214098
2010/10/15,20.95,24.05,25.8,2017/12/11,24.32,1017004,1458056,2017/12/11,122.59,3170247,5708790,2017/12/11,82.64,93988,99437,2017/12/11,18.78,170164,209874
2010/10/18,19.85,23.3,25.45,2017/12/8,25.19,1294442,1470759,2017/12/8,118.41,4523131,5891006,2017/12/8,82.44,50719,95628,2017/12/8,18.84,129586,205347
2010/10/19,20.95,23.85,25.85,2017/12/7,26.01,1203134,1467709,2017/12/7,114.89,4150291,5952108,2017/12/7,81.43,55737,100588,2017/12/7,19.08,208032,212347
2010/10/20,22.6,25.05,27.4,2017/12/6,26.91,1304099,1470579,2017/12/6,111.24,4671173,6423209,2017/12/6,80.35,56017,105306,2017/12/6,19.34,201495,221611
2010/10/21,22,24.65,27,2017/12/5,26.92,1502120,1461469,2017/12/5,111.1,6517559,6642274,2017/12/5,80.59,73588,110580,2017/12/5,19.29,262968,222709
2010/10/22,21.1,23.95,26.25,2017/12/4,27.04,1909437,1405918,2017/12/4,110.68,8595083,6508823,2017/12/4,80.22,151730,112995,2017/12/4,19.36,293650,214358
2010/10/25,20.95,23.7,25.9,2017/12/1,27.26,4256688,1335096,2017/12/1,109.76,15562796,6438689,2017/12/1,78.75,273185,107498,2017/12/1,19.69,565821,199683
2010/10/26,21.4,23.9,26.1,2017/11/30,26.53,1385868,1190536,2017/11/30,112.83,6644706,6464169,2017/11/30,80.38,94785,99507,2017/11/30,19.32,295305,177647
2010/10/27,21.85,24.2,26.3,2017/11/29,26.45,1672321,1141320,2017/11/29,113.22,7746439,6267861,2017/11/29,79.89,132812,97677,2017/11/29,19.44,199324,168454
2010/10/28,21.75,24.3,26.45,2017/11/28,25.86,1581582,1101397,2017/11/28,115.72,4637767,6224677,2017/11/28,81.06,70693,95241,2017/11/28,19.16,127422,171076
2010/10/29,21.75,24.25,26.4,2017/11/27,26.21,802116,1044795,2017/11/27,114.17,2890194,6086204,2017/11/27,80.55,67806,95395,2017/11/27,19.31,86530,168636
2010/11/1,21.55,24.2,26.6,2017/11/24,26.27,311876,1057236,2017/11/24,114.01,1821926,6190765,2017/11/24,81,47799,93628,2017/11/24,19.19,106523,175068
2010/11/2,21,23.75,26.35,2017/11/22,26.39,1016201,1115404,2017/11/22,113.5,4593395,6467770,2017/11/22,80.73,76447,99566,2017/11/22,19.26,130839,181004
2010/11/3,19.8,22.35,25.35,2017/11/21,26.62,1577879,1111464,2017/11/21,112.48,5093635,6593360,2017/11/21,80.17,159494,107320,2017/11/21,19.39,229551,193058
2010/11/4,18.5,21,23.95,2017/11/20,27.7,1036070,1057220,2017/11/20,108.45,5013501,6491828,2017/11/20,78.77,86753,104101,2017/11/20,19.76,140899,189270
2010/11/5,18.55,20.95,23.75,2017/11/17,28.6,1207547,1082814,2017/11/17,105.01,5903483,6625776,2017/11/17,77.45,36848,103797,2017/11/17,20.09,102256,194032
2010/11/8,18.7,21.05,23.9,2017/11/16,29.06,1248692,1064678,2017/11/16,103.59,5439665,6667145,2017/11/16,76.64,125129,108772,2017/11/16,20.31,234593,209405
2010/11/9,18.9,21.1,24.1,2017/11/15,30.29,1246188,1078646,2017/11/15,99.23,11216809,6746806,2017/11/15,75.13,126510,108796,2017/11/15,20.71,346987,207571
2010/11/10,18.65,20.9,24,2017/11/14,29.22,1167451,1153659,2017/11/14,103.19,7957155,7268404,2017/11/14,76.23,135127,120022,2017/11/14,20.43,217973,203643
2010/11/11,18.95,21.05,24.3,2017/11/13,28.99,668848,1196002,2017/11/13,104.07,4515784,7239492,2017/11/13,77.46,109806,116380,2017/11/13,20.08,137699,202473
2010/11/12,20.35,22.25,25.25,2017/11/10,28.9,847108,1295400,2017/11/10,104.35,7543075,7342411,2017/11/10,77.82,69280,113054,2017/11/10,20,73518,205918
2010/11/15,19.75,21.95,25.05,2017/11/9,28.27,2088295,1299919,2017/11/9,107.03,15944994,7068960,2017/11/9,78.98,153316,110600,2017/11/9,19.71,235283,210863
2010/11/16,22.8,25.85,26.7,2017/11/8,27.85,647621,1263866,2017/11/8,108.37,3700092,6534387,2017/11/8,79.59,67332,104790,2017/11/8,19.57,157416,210215
2010/11/17,22.3,25.4,26.3,2017/11/7,27.84,1073485,1278109,2017/11/7,108.5,7098675,6531991,2017/11/7,79.97,96279,107949,2017/11/7,19.47,238652,216396
2010/11/18,20.75,24.2,25.5,2017/11/6,27.67,732551,1268540,2017/11/6,109.03,2560667,6353397,2017/11/6,80.49,72993,103802,2017/11/6,19.34,90823,212837
2010/11/19,20.5,23.9,25.35,2017/11/3,27.94,988720,1284183,2017/11/3,108.12,4458612,6420313,2017/11/3,80.53,41311,104358,2017/11/3,19.35,183006,221459
2010/11/22,19.8,23.25,24.75,2017/11/2,28,1184406,1268443,2017/11/2,107.88,5977000,6377276,2017/11/2,80.9,136858,104200,2017/11/2,19.25,195571,218229
2010/11/23,20.75,24.1,25.55,2017/11/1,28.31,957105,1244079,2017/11/1,106.71,6477256,6247402,2017/11/1,81.36,192771,97545,2017/11/1,19.14,311648,217846
2010/11/24,19.8,23.3,25.05,2017/10/31,28.16,764211,1222069,2017/10/31,107.35,3570651,6013942,2017/10/31,81.6,111201,88395,2017/10/31,19.06,172722,204539
2010/11/25,19.8,23.3,25.05,2017/10/30,28.68,1419975,1216833,2017/10/30,105.46,7022715,6078130,2017/10/30,80.93,82190,83971,2017/10/30,19.22,212337,207275
2010/11/26,21.25,24.25,25.95,2017/10/27,28.43,935510,1158930,2017/10/27,106.33,6524024,5897755,2017/10/27,80.91,111481,81719,2017/10/27,19.25,332850,202761
2010/11/29,21.45,24.5,26.1,2017/10/26,30.08,1458210,1189792,2017/10/26,100.65,6634582,5843613,2017/10/26,79.2,125479,77884,2017/10/26,19.66,207082,185712
2010/11/30,23.2,25.8,27.05,2017/10/25,30.22,2371391,1176702,2017/10/25,100.22,19040776,5631677,2017/10/25,78.61,294913,73096,2017/10/25,19.83,288068,177601
2010/12/1,21.9,24.75,26.35,2017/10/24,29.25,1802589,1062634,2017/10/24,103.69,7523470,4573677,2017/10/24,79.69,80488,56707,2017/10/24,19.53,200418,162759
2010/12/2,19.85,23,24.8,2017/10/23,28.95,2159819,983409,2017/10/23,104.88,6059570,4267495,2017/10/23,79.9,59925,54929,2017/10/23,19.48,189379,153250
2010/12/3,19.05,22.15,24.1,2017/10/20,28.05,914897,915024,2017/10/20,108.19,3441310,4129476,2017/10/20,80.95,32460,63160,2017/10/20,19.23,147689,152463
